time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-01 13:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,133.32000732421875,12.87582,0.0
2023-12-01 13:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.86000061035156,13.7721,0.0
2023-12-01 13:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,465.25,6.27428,0.0
2023-12-01 13:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,376.760009765625,22.58612,0.0
2023-12-01 13:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.3300018310547,53.28,0.0
2023-12-01 13:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.13999938964844,11.71515,0.0
2023-12-01 13:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,922.4600219726562,3.81145,0.0
2023-12-01 13:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,593.280029296875,2.63291,0.0
2023-12-01 13:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,325.4800109863281,9.56393,0.0
2023-12-01 13:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,146.0,29.59993,0.0
2023-12-01 13:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 13:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,376.760009765625,13.47358,0.0
2023-12-01 13:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,133.32000732421875,7.68098,0.0
2023-12-01 13:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,922.4600219726562,2.27369,0.0
2023-12-01 13:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,325.4800109863281,5.70529,0.0
2023-12-01 13:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.3300018310547,31.7838,0.0
2023-12-01 13:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,146.0,17.65762,0.0
2023-12-01 13:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.13999938964844,6.98859,0.0
2023-12-01 13:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.86000061035156,8.21565,0.0
2023-12-01 13:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,465.25,3.74288,0.0
2023-12-01 13:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,593.280029296875,1.57064,0.0
2023-12-01 15:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-01 15:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,593.280029296875,0.93696,0.0
2023-12-01 15:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.13999938964844,4.16899,0.0
2023-12-01 15:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,465.25,2.23279,0.0
2023-12-01 15:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,133.32000732421875,4.58203,0.0
2023-12-01 15:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,376.760009765625,8.03757,0.0
2023-12-01 15:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,922.4600219726562,1.35636,0.0
2023-12-01 15:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.86000061035156,4.90099,0.0
2023-12-01 15:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.3300018310547,18.9604,0.0
2023-12-01 15:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,146.0,10.53353,0.0
2023-12-01 15:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,325.4800109863281,3.40345,0.0
2023-12-04 11:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,369.1000061035156,4.89426,0.0
2023-12-04 11:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,129.8800048828125,2.96822,0.0
2023-12-04 11:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,592.1500244140625,0.56,0.0
2023-12-04 11:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,460.7699890136719,1.3449,0.0
2023-12-04 11:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,145.25,6.31614,0.0
2023-12-04 11:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,920.6400146484375,0.81072,0.0
2023-12-04 11:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,317.2900085449219,2.08271,0.0
2023-12-04 11:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,189.97999572753906,11.33152,0.0
2023-12-04 11:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,235.75,2.45945,0.0
2023-12-04 11:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,131.29400634765625,2.77556,0.0
2023-12-04 12:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,592.1500244140625,0.33406,0.0
2023-12-04 12:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,235.75,1.46717,0.0
2023-12-04 12:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,369.1000061035156,2.91964,0.0
2023-12-04 12:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,189.97999572753906,6.75974,0.0
2023-12-04 12:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,460.7699890136719,0.80229,0.0
2023-12-04 12:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,131.29400634765625,1.65574,0.0
2023-12-04 12:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,317.2900085449219,1.24243,0.0
2023-12-04 12:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,129.8800048828125,1.77067,0.0
2023-12-04 12:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,145.25,3.76785,0.0
2023-12-04 12:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,920.6400146484375,0.48363,0.0
2023-12-05 09:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 09:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,454.6600036621094,0.48503,0.0
2023-12-05 09:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,598.530029296875,0.19716,0.0
2023-12-05 09:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,130.3699951171875,0.99472,0.0
2023-12-05 09:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.8699951171875,0.88226,0.0
2023-12-05 09:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,366.45001220703125,1.75428,0.0
2023-12-05 09:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,128.9499969482422,1.0639,0.0
2023-12-05 09:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,318.9800109863281,0.73723,0.0
2023-12-05 09:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,143.5500030517578,2.2743,0.0
2023-12-05 09:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,911.5999755859375,0.29137,0.0
2023-12-05 09:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.2100067138672,4.0276,0.0
2023-12-05 13:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,911.5999755859375,0.17381,0.0
2023-12-05 13:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,143.5500030517578,1.35672,0.0
2023-12-05 13:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,128.9499969482422,0.63466,0.0
2023-12-05 13:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,454.6600036621094,0.28934,0.0
2023-12-05 13:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,130.3699951171875,0.59339,0.0
2023-12-05 13:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,366.45001220703125,1.04651,0.0
2023-12-05 13:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,318.9800109863281,0.43979,0.0
2023-12-05 13:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.2100067138672,2.40264,0.0
2023-12-05 13:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.8699951171875,0.52631,0.0
2023-12-05 13:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,598.530029296875,0.11761,0.0
2023-12-05 13:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-05 13:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,454.6600036621094,0.17261,0.0
2023-12-05 13:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,598.530029296875,0.07016,0.0
2023-12-05 13:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,143.5500030517578,0.80934,0.0
2023-12-05 13:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,130.3699951171875,0.35399,0.0
2023-12-05 13:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,128.9499969482422,0.3786,0.0
2023-12-05 13:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,233.8699951171875,0.31397,0.0
2023-12-05 13:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,366.45001220703125,0.62429,0.0
2023-12-05 13:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,190.2100067138672,1.43328,0.0
2023-12-05 13:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,318.9800109863281,0.26236,0.0
2023-12-05 13:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,911.5999755859375,0.10369,0.0
2023-12-06 10:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 10:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.5400085449219,0.36548,0.0
2023-12-06 10:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,472.1499938964844,0.09919,0.0
2023-12-06 10:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.44000244140625,0.22166,0.0
2023-12-06 10:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,242.9199981689453,0.18038,0.0
2023-12-06 10:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,321.92999267578125,0.15513,0.0
2023-12-06 10:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,132.89999389648438,0.20723,0.0
2023-12-06 10:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,605.5,0.04139,0.0
2023-12-06 10:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,147.5800018310547,0.4698,0.0
2023-12-06 10:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.4499969482422,0.83669,0.0
2023-12-06 10:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,920.3599853515625,0.06129,0.0
2023-12-06 11:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 11:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,147.5800018310547,0.28026,0.0
2023-12-06 11:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,472.1499938964844,0.062,0.0
2023-12-06 11:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,321.92999267578125,0.09697,0.0
2023-12-06 11:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,605.5,0.02587,0.0
2023-12-06 11:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,132.89999389648438,0.12953,0.0
2023-12-06 11:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.5400085449219,0.21803,0.0
2023-12-06 11:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,242.9199981689453,0.11275,0.0
2023-12-06 11:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.44000244140625,0.13855,0.0
2023-12-06 11:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.4499969482422,0.49912,0.0
2023-12-06 12:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 12:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.44000244140625,0.09035,0.0
2023-12-06 12:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,147.5800018310547,0.17518,0.0
2023-12-06 12:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,242.9199981689453,0.07353,0.0
2023-12-06 12:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,321.92999267578125,0.06061,0.0
2023-12-06 12:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,132.89999389648438,0.08447,0.0
2023-12-06 12:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.4499969482422,0.31199,0.0
2023-12-06 12:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.5400085449219,0.13628,0.0
2023-12-06 14:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,321.92999267578125,0.0448,0.0
2023-12-06 14:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,132.89999389648438,0.06244,0.0
2023-12-06 14:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.44000244140625,0.06679,0.0
2023-12-06 14:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,147.5800018310547,0.12949,0.0
2023-12-06 14:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,242.9199981689453,0.05435,0.0
2023-12-06 14:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.4499969482422,0.20878,0.0
2023-12-06 14:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 14:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,131.44000244140625,0.05155,0.0
2023-12-06 14:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,147.5800018310547,0.09572,0.0
2023-12-06 14:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,242.9199981689453,0.04195,0.0
